INFO 2023-09-20 14:28:06,220 basehttp 22112 5792 "GET /about/ HTTP/1.1" 200 2986
INFO 2023-09-20 14:28:06,337 views 22112 17772 about
INFO 2023-09-20 14:28:06,338 basehttp 22112 17772 "GET /about/ HTTP/1.1" 200 2986
INFO 2023-09-20 14:28:28,885 autoreload 22112 3468 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:28:29,573 autoreload 12380 15268 Watching for file changes with StatReloader
INFO 2023-09-20 14:31:02,089 autoreload 12380 15268 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:31:02,841 autoreload 25124 11220 Watching for file changes with StatReloader
INFO 2023-09-20 14:31:06,727 views 25124 6836 OK
INFO 2023-09-20 14:31:06,728 basehttp 25124 6836 "GET / HTTP/1.1" 200 11
INFO 2023-09-20 14:31:06,860 views 25124 23280 OK
INFO 2023-09-20 14:31:06,861 basehttp 25124 23280 "GET / HTTP/1.1" 200 11
INFO 2023-09-20 14:31:08,597 views 25124 6836 OK
INFO 2023-09-20 14:31:08,598 basehttp 25124 6836 "GET / HTTP/1.1" 200 11
INFO 2023-09-20 14:31:08,711 views 25124 23280 OK
INFO 2023-09-20 14:31:08,712 basehttp 25124 23280 "GET / HTTP/1.1" 200 11
INFO 2023-09-20 14:31:26,886 autoreload 25124 11220 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:31:27,505 autoreload 23948 9516 Watching for file changes with StatReloader
INFO 2023-09-20 14:31:27,818 views 23948 1688 OK
INFO 2023-09-20 14:31:27,819 basehttp 23948 1688 "GET / HTTP/1.1" 200 1638
WARNING 2023-09-20 14:31:27,883 log 23948 1688 Not Found: /style.css
WARNING 2023-09-20 14:31:27,884 log 23948 8044 Not Found: /product1.jpg
WARNING 2023-09-20 14:31:27,885 basehttp 23948 1688 "GET /style.css HTTP/1.1" 404 2538
WARNING 2023-09-20 14:31:27,885 basehttp 23948 8044 "GET /product1.jpg HTTP/1.1" 404 2547
INFO 2023-09-20 14:31:27,940 views 23948 12968 OK
INFO 2023-09-20 14:31:27,941 basehttp 23948 12968 "GET / HTTP/1.1" 200 1638
INFO 2023-09-20 14:32:12,833 autoreload 23948 9516 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:32:13,619 autoreload 1960 24432 Watching for file changes with StatReloader
INFO 2023-09-20 14:33:49,273 autoreload 1960 24432 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:33:49,949 autoreload 11708 20536 Watching for file changes with StatReloader
INFO 2023-09-20 14:33:51,031 views 11708 11640 OK
INFO 2023-09-20 14:33:51,033 basehttp 11708 11640 "GET / HTTP/1.1" 200 1735
WARNING 2023-09-20 14:33:51,082 log 11708 11640 Not Found: /style.css
WARNING 2023-09-20 14:33:51,083 log 11708 11372 Not Found: /product1.jpg
WARNING 2023-09-20 14:33:51,084 basehttp 11708 11640 "GET /style.css HTTP/1.1" 404 2538
WARNING 2023-09-20 14:33:51,085 basehttp 11708 11372 "GET /product1.jpg HTTP/1.1" 404 2547
INFO 2023-09-20 14:33:51,315 views 11708 24036 OK
INFO 2023-09-20 14:33:51,316 basehttp 11708 24036 "GET / HTTP/1.1" 200 1735
INFO 2023-09-20 14:33:52,656 views 11708 11372 OK
INFO 2023-09-20 14:33:52,657 basehttp 11708 11372 "GET / HTTP/1.1" 200 1735
WARNING 2023-09-20 14:33:52,696 log 11708 11640 Not Found: /product1.jpg
WARNING 2023-09-20 14:33:52,697 log 11708 11372 Not Found: /style.css
WARNING 2023-09-20 14:33:52,698 basehttp 11708 11640 "GET /product1.jpg HTTP/1.1" 404 2547
WARNING 2023-09-20 14:33:52,699 basehttp 11708 11372 "GET /style.css HTTP/1.1" 404 2538
INFO 2023-09-20 14:33:52,798 views 11708 24036 OK
INFO 2023-09-20 14:33:52,799 basehttp 11708 24036 "GET / HTTP/1.1" 200 1735
INFO 2023-09-20 14:34:48,730 autoreload 11708 20536 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:34:49,394 autoreload 18852 11524 Watching for file changes with StatReloader
INFO 2023-09-20 14:34:50,265 views 18852 2220 OK
INFO 2023-09-20 14:34:50,266 basehttp 18852 2220 "GET / HTTP/1.1" 200 1762
WARNING 2023-09-20 14:34:50,317 log 18852 23536 Not Found: /product1.jpg
WARNING 2023-09-20 14:34:50,317 log 18852 2220 Not Found: /style.css
WARNING 2023-09-20 14:34:50,319 basehttp 18852 2220 "GET /style.css HTTP/1.1" 404 2538
WARNING 2023-09-20 14:34:50,319 basehttp 18852 23536 "GET /product1.jpg HTTP/1.1" 404 2547
INFO 2023-09-20 14:34:50,388 views 18852 11616 OK
INFO 2023-09-20 14:34:50,389 basehttp 18852 11616 "GET / HTTP/1.1" 200 1762
INFO 2023-09-20 14:34:51,441 views 18852 2220 OK
INFO 2023-09-20 14:34:51,442 basehttp 18852 2220 "GET / HTTP/1.1" 200 1762
WARNING 2023-09-20 14:34:51,482 log 18852 2220 Not Found: /style.css
WARNING 2023-09-20 14:34:51,483 log 18852 23536 Not Found: /product1.jpg
WARNING 2023-09-20 14:34:51,483 basehttp 18852 2220 "GET /style.css HTTP/1.1" 404 2538
WARNING 2023-09-20 14:34:51,484 basehttp 18852 23536 "GET /product1.jpg HTTP/1.1" 404 2547
INFO 2023-09-20 14:34:51,563 views 18852 11616 OK
INFO 2023-09-20 14:34:51,564 basehttp 18852 11616 "GET / HTTP/1.1" 200 1762
INFO 2023-09-20 14:38:17,064 autoreload 18852 11524 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:38:17,719 autoreload 17368 3100 Watching for file changes with StatReloader
INFO 2023-09-20 14:38:44,624 autoreload 17368 3100 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:38:45,276 autoreload 23948 24256 Watching for file changes with StatReloader
INFO 2023-09-20 14:38:45,867 views 23948 14932 OK
INFO 2023-09-20 14:38:45,868 basehttp 23948 14932 "GET / HTTP/1.1" 200 1903
WARNING 2023-09-20 14:38:45,926 log 23948 14932 Not Found: /style.css
WARNING 2023-09-20 14:38:45,927 log 23948 17904 Not Found: /product1.jpg
WARNING 2023-09-20 14:38:45,928 basehttp 23948 17904 "GET /product1.jpg HTTP/1.1" 404 2547
WARNING 2023-09-20 14:38:45,928 basehttp 23948 14932 "GET /style.css HTTP/1.1" 404 2538
INFO 2023-09-20 14:38:46,010 views 23948 15288 OK
INFO 2023-09-20 14:38:46,013 basehttp 23948 15288 "GET / HTTP/1.1" 200 1903
INFO 2023-09-20 14:39:12,332 autoreload 23948 24256 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:39:13,017 autoreload 5712 1700 Watching for file changes with StatReloader
INFO 2023-09-20 14:39:30,740 autoreload 5712 1700 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
INFO 2023-09-20 14:39:31,626 autoreload 19196 10148 Watching for file changes with StatReloader
INFO 2023-09-20 14:39:32,003 views 19196 15960 OK
INFO 2023-09-20 14:39:32,004 basehttp 19196 15960 "GET / HTTP/1.1" 200 1963
INFO 2023-09-20 15:07:11,556 autoreload 19196 10148 C:\Users\odaro\pythonProject\DjangoGeelbrains\Seminar1\Home1\shop\views.py changed, reloading.
